item_name,group,subcategory,url,path,description,scrape_status,location,loc_status
Wanderer Boots,ARMOR,Leg Armor,https://darksouls.wiki.fextralife.com/Wanderer+Boots,/Wanderer+Boots,"""Boots of an aimless traveler. Made from sturdy leather. A must-have for long journeys.""",ok_p_tag,[1] - Wanderer (Starting Class). [2] - Blighttown.,ok_loc_list
Witch Skirt,ARMOR,Leg Armor,https://darksouls.wiki.fextralife.com/Witch+Skirt,/Witch+Skirt,"""Skirt of the rogue witch Beatrice. Almost all magic users that employ catalysts studied at Dragon School, but Beatrice is one of the few exceptions. She braved the Abyss but did not live to tell of her ordeal.""",ok_p_tag,[1] - At Valley of Drakes area along with Beatrice's Catalyst. Go where the cave entrance to Blighttown is; the corpse is located at a ledge on at the opposite side of the cave entrance. [2] - Available after defeating The Four Kings.,ok_loc_list
Xanthous Waistcloth,ARMOR,Leg Armor,https://darksouls.wiki.fextralife.com/Xanthous+Waistcloth,/Xanthous+Waistcloth,"""A mysterious item once worn by the Xanthous King Jeremiah, the legendary exile. No one knows where it came from. It may be tattered, but its bright yellow color still stings the eyes.""",ok_p_tag,"[1] - On a corpse behind Crossbreed Priscilla after defeating Dark Spirit Xanthous King, Jeremiah.",ok_loc_list
Egg Head,ARMOR,Unique Armor,https://darksouls.wiki.fextralife.com/Egg+Head,/Egg+Head,"An egg implanted on the head by a type of parasite bearing eggs on its back.The nightmare begins with a slight itch on the head, and soon the parasite will be siphoning the souls of slain enemies.Unless you find this amusing, quickly use Egg Vermifuge to purge it.",ok_blockquote,"[1] - Acquired from egg carriers in Demon Ruins and Blighttown.Walk up to a moving egg carrier, and let him grab you, to be infected. Your character will start scratching their head as an idle animation if the infection was successful, it then hatches after about 5 minutes. [2] - The egg head consumes half your earned souls, even after it evolves, and will evolve after it consumes 100,000 souls. This makes it a total of 200,000 souls, 100k for you and 100k for the parasite. By consuming collected souls the total amount is only 100,000. [3] - No helmet or normal headgear can be worn while you are infected with the egg head. If you use the Dragon Head Stone before you get infected, the dragon head will still be there when you cure the egg (unless you died in the meantime). The dragon breath attack is also unavailable while the egg covers it.",ok_loc_list
Dragonslayer Arrow,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Dragonslayer+Arrow,/Dragonslayer+Arrow,"Giant dragon-hunting arrows, resembling iron spears. Used by Hawkeye Gough and his Dragonslayers, they puncture human flesh easily. Dragonslayer Arrows can only be used with the Dragonslayer Greatbow, and vice-versa.",ok_blockquote,[1] - Can be purchased from Giant Blacksmith. [2] - Each arrow costs 500 souls. [3] - Drops from Silver Knight (3% ~ 7% Chance - Anor Londo).,ok_loc_list
Feather Arrow,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Feather+Arrow,/Feather+Arrow,Red feather arrows of the Lord's hunters. Their long range makes them effective for sniping.,ok_blockquote,[1] - Crestfallen Merchant. [2] - Giant Blacksmith. [3] - Marvelous Chester.,ok_loc_list
Fire Arrow,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Fire+Arrow,/Fire+Arrow,Arrows fired with flaming tips. Inflicts fire damage.,ok_blockquote,[1] - Undead Merchant (female).,ok_loc_list
Gough's Great Arrow,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Gough's+Great+Arrow,/Gough's+Great+Arrow,"Great arrow used by Hawkeye Gough, one of Lord Gwyn's Four Knights, for dragon slaying. Requires Greatbow. Gough personally crafts each stone tip, and wraps the shaft tightly with tree bark.",ok_blockquote,[1] - Can be purchased from Hawkeye Gough. [2] - Each arrow costs 650 souls.,ok_loc_list
Heavy Bolt,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Heavy+Bolt,/Heavy+Bolt,"Large bolt. Used mainly with the Heavy Crossbow. These weighty bolts inflict high damage, but have reduced range.",ok_blockquote,[1] - Undead Merchant (Male). [2] - Undead Merchant (Female). [3] - Crestfallen Merchant.,ok_loc_list
Large Arrow,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Large+Arrow,/Large+Arrow,"Large arrow. Heavier arrows cause more damage, but have a shorter range.",ok_blockquote,[1] - Male Undead Merchant. [2] - Undead Merchant (Female). [3] - Crestfallen Merchant. [4] - Blacksmith Andre. [5] - Blacksmith Vamos.,ok_loc_list
Lightning Bolt,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Lightning+Bolt,/Lightning+Bolt,"Special bolts imbued with lightning, crafted by the giant blacksmith of Anor Londo. The giant blacksmith has never seen a crossbow, but remembers the specifications of the bolts requested by ancient warriors",ok_blockquote,[1] - Can be purchased from Giant Blacksmith.,ok_loc_list
Moonlight Arrow,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Moonlight+Arrow,/Moonlight+Arrow,"Arrow granted to those bound by Covenant to the Dark Sun Gwyndolin, Lord Gwyn's lastborn. Moonlight Arrows glow silver, and inflict magic damage.",ok_blockquote,[1] - Can be purchased from Giant Blacksmith for 500 souls per arrow.,ok_loc_list
Poison Arrow,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Poison+Arrow,/Poison+Arrow,"Arrow with point dipped in poison. Ensures the demise of prey in a hunt, or the target in an assassination. Once an enemy is poisoned, one need only wait.",ok_blockquote,[1] - Can be purchased from Undead Merchant (female) for 100 souls per arrow.,ok_loc_list
Sniper Bolt,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Sniper+Bolt,/Sniper+Bolt,Red feather bolts used with the Sniper Crossbow. Their long range makes them effective for sniping.,ok_blockquote,[1] - Can be purchased from Crestfallen Merchant and Marvelous Chester.,ok_loc_list
Standard Arrow,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Standard+Arrow,/Standard+Arrow,Standard arrow. Arrows must be equipped to be fired.,ok_blockquote,[1] - Undead Merchant. [2] - Undead Merchant (Female). [3] - Crestfallen Merchant. [4] - Blacksmith Vamos.,ok_loc_list
Standard Bolt,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Standard+Bolt,/Standard+Bolt,Standard crossbow bolt. Used mainly with the Light Crossbow. Equip crossbow with a bolt to fire,ok_blockquote,[1] - Undead Merchant (Male). [2] - Undead Merchant (Female). [3] - Crestfallen Merchant.,ok_loc_list
Wood Bolt,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Wood+Bolt,/Wood+Bolt,"Basic wood bolt. These bolts do not fly particularly far, nor do they inflict a terrible amount of damage, but their cheap cost makes them useful when volume is required.",ok_blockquote,[1] - Undead Merchant (Male). [2] - Undead Merchant (Female).,ok_loc_list
Wooden Arrow,ITEMS,Ammunition,https://darksouls.wiki.fextralife.com/Wooden+Arrow,/Wooden+Arrow,"Standard arrow. These arrows do not fly particularly far, nor do they inflict a terrible amount of damage, but their cheap cost makes them useful when volume is required.",ok_blockquote,[1] - Undead Merchant. [2] - Undead Merchant (Female).,ok_loc_list
Bloodred Moss Clump,ITEMS,Consumables,https://darksouls.wiki.fextralife.com/Bloodred+Moss+Clump,/Bloodred+Moss+Clump,"Medicinal red moss clump. Reduces bleeding build-up.Bleeding builds up when attacked by sharp blades or spikes, and once triggered causes severe damage. Use this moss clump before it reaches that point.",ok_blockquote,[1] - Sold by Undead Merchant (Female) in Lower Undead Burg for 300 souls. [2] - Dropped by Ents in Darkroot Garden. [3] - Drops from Ents (20% chance - Darkroot Garden). [4] - Drops from Treant Gardener (Royal Wood).,ok_loc_list
Blooming Purple Moss Clump,ITEMS,Consumables,https://darksouls.wiki.fextralife.com/Blooming+Purple+Moss+Clump,/Blooming+Purple+Moss+Clump,"Potently medicinal moss clump with a flower. Reduces poison and toxin. Restores status. Toxin is a more vicious form of poison which quickly leads to death. Moss clumps without a flower are useless against toxin, and a lack of these moss clumps could lead to an early demise.",ok_blockquote,"[1] - Sold by Undead Merchant (Female) for 1,000 souls. [2] - Sold by Marvelous Chester for 1,500 souls. [3] - Drops from Ents (5% chance - Darkroot Garden). [4] - Drops from Treant Gardener (Royal Wood). [5] - Drops from Blowdart Sniper (10% chance - Blighttown). [6] - Drops from Vagrants, specifically the Red Good Vagrant. (Depths, Undead Burg, Undead Parish, Painted World of Ariamis, Darkroot Garden, Darkroot Basin, The Catacombs, Tomb of Giants, The Great Hollow, Ash Lake, Demon Ruins, Lost Izalith, Sen's Fortress, Blighttown, Anor Londo, New Londo Ruins Lower, New Londo Ruins Upper, The Duke's Archives, Crystal Cave, Northern Undead Asylum, and Royal Wood and Kiln of the First Flame). [7] - Video Location Timestamp 1:25. [8] - Video Location Timestamp 11:14.",ok_loc_list
Charcoal Pine Resin,ITEMS,Consumables,https://darksouls.wiki.fextralife.com/Charcoal+Pine+Resin,/Charcoal+Pine+Resin,"Black charcoal-like pine resin. Applies fire to right-hand weapon. Affected weapon inflicts fire damage for a short time. Particularly effective against corporeal creatures and Undead, who have an instinctual fear of fire.",ok_blockquote,"[1] - Sold by Undead Merchant (Female) for 500 souls. [2] - Drops from Vagrants, specifically the White Good Vagrant. (Depths, Undead Burg, Undead Parish, Painted World of Ariamis, Darkroot Garden, Darkroot Basin, The Catacombs, Tomb of Giants, The Great Hollow, Ash Lake, Demon Ruins, Lost Izalith, Sen's Fortress, Blighttown, Anor Londo, New Londo Ruins Lower, New Londo Ruins Upper, The Duke's Archives, Crystal Cave, Northern Undead Asylum, Royal Wood and Kiln of the First Flame).",ok_loc_list
Divine Blessing,ITEMS,Consumables,https://darksouls.wiki.fextralife.com/Divine+Blessing,/Divine+Blessing,"Holy water from Goddess Gwynevere. Fully restore HP and undo irregularities. The Goddess of Sunlight Gwynevere, daughter of the great Lord of Sunlight Gwyn, is cherished by all as the symbol of bounty and fertility.",ok_blockquote,"[1] - Sold by: Reah of Thorolund for 1,000 (only 1). [2] - Sold by: Patches the Hyena for 20,000 (only 1). [3] - Trade: Ring of the Sun Princess with Snuggly for two Divine Blessing's. [4] - Treasure: Chest in Ricard's tower in Sen's Fortress. [5] - Treasure: Chest in Painting Guardian room, in Anor Londo. On walkway, opposite end of exit from rafters. [6] - Treasure: Two are found in the lava area before Lost Izalith. Obscured by a big root behind sniper tower. [7] - Reward: Kill one invader in the Forest Hunter covenant, to receive one Divine Blessing. [8] - Drops from Vagrants, specifically the Red Good Vagrant. (Depths, Undead Burg, Undead Parish, Painted World of Ariamis, Darkroot Garden, Darkroot Basin, The Catacombs, Tomb of Giants, The Great Hollow, Ash Lake, Demon Ruins, Lost Izalith, Sen's Fortress, Blighttown, Anor Londo, New Londo Ruins Lower, New Londo Ruins Upper, The Duke's Archives, Crystal Cave, Northern Undead Asylum, Kiln of the First Flame and Royal Wood).",ok_loc_list
Egg Vermifuge,ITEMS,Consumables,https://darksouls.wiki.fextralife.com/Egg+Vermifuge,/Egg+Vermifuge,"Bitter, sour chestnut. Removes parasitic egg from body. The egg-bearers have chosen to serve the Flame of Chaos, and the eggs symbolize this selfless choice. Naturally these chestnuts are forbidden, but are allowed under special circumstances.",ok_blockquote,"[1] - Sold by Eingyi in Quelaag's Domain for 1,000 souls. If you talk to him while bearing an Egg Head, he will always give you one Vermifuge per infection. [2] - Treasure in the attic of the first room with several Engorged Zombies(toxic pyro hollows), in Painted World of Ariamis. [3] - Drops from Tree Lizard (10% Chance - Darkroot Garden). [4] - Drops from Egg Carrier (5% Chance - Quelaag's Domain or Demon Ruins) Eingyi also drops two when killed. [5] - Drops from Vagrants, specifically the Red Good Vagrant. (Depths, Undead Burg, Undead Parish, Painted World of Ariamis, Darkroot Garden, Darkroot Basin, The Catacombs, Tomb of Giants, The Great Hollow, Ash Lake, Demon Ruins, Lost Izalith, Sen's Fortress, Blighttown, Anor Londo, New Londo Ruins Lower, New Londo Ruins Upper, The Duke's Archives, Crystal Cave, Northern Undead Asylum, Royal Wood and Kiln of the First Flame). [6] - Video Location Timestamp 14:59.",ok_loc_list
Elizabeth's Mushroom,ITEMS,Consumables,https://darksouls.wiki.fextralife.com/Elizabeth's+Mushroom,/Elizabeth's+Mushroom,"Large medicinal mushroom of Elizabeth, keeper of the sanctuary.Eating this mushroom invigorates the flesh, and greatly restores HP for a limited duration.Its dramatic effect can make the difference between a warrior's life and death.",ok_blockquote,"[1] - 1 Found on a corpse in the Royal Forest. [2] - Gift x3 from Elizabeth, after rescuing Dusk from Manus. Also drops from her if you kill Elizabeth.",ok_loc_list
Estus Flask,ITEMS,Consumables,https://darksouls.wiki.fextralife.com/Estus+Flask,/Estus+Flask,"The Undead treasure these dull green flasks. Fill with Estus at Bonfire. Fills HP. The Estus Flasks are linked to the Fire Keepers. The Dark Tales also make reference: An emerald flask, from the Keeper's soul. She lives to protect the flame, and dies to protect it further",ok_blockquote,[1] - Video Location Timestamp 1:52.,ok_loc_list
Fire Keeper Soul,ITEMS,Consumables,https://darksouls.wiki.fextralife.com/Fire+Keeper+Soul,/Fire+Keeper+Soul,"Soul of a long-lost Fire Keeper. Each Fire Keeper is a corporeal manifestation of her bonfire, and a draw for the humanity which is offered to her. Her soul is gnawed by infinite humanity, and can boost the power of the precious Estus Flasks. It can be used to gain Humanity and restore HP at the cost of losing the Fire Keeper soul to reinforce the Estus Flasks.",ok_blockquote,"[1] - One is located in Undead Parish. It is on an altar in the Undead Church (2nd section of Undead Parish), guarded by a Berenike Knight. [2] - One is located in New Londo Ruins. It can be seen on the right hand when crossing the narrow wooden walkway. Three ghosts will spawn when getting near. [3] - One is located in Blighttown. In a wastewater pit, about halfway down from the Valley of Drakes entrance, guarded by fire-dogs and toxic dart shooters. [4] - One is located in the Duke's Archives. At the bottom of the prison tower, behind the pisaca. You need the Archive Tower Giant Cell Key that is acquired later in the level to access it (don't confuse this with the Archive Tower Giant Door Key). [5] - One is obtained after killing Quelaag's Sister. Please note that you won't be able to join the Chaos Servant covenant or use the bonfire in front of her anymore (with the exclusion of being able to warp to, but not from, that location). [6] - One is obtained after killing the Darkmoon Knightess fire keeper in Anor Londo. If you decide to kill her for her soul, her bonfire will no longer be lit but you may still warp there using the Lordvessel. [7] - One can be obtained if you allow Knight Lautrec to kill Anastacia of Astora, then later kill Knight Lautrec in Anor Londo using the Black Eye Orb that was found at Anastacia's dead body (under the Firelink Shrine bonfire.) This can be used to upgrade your flask but it may also be a viable option to return the soul to the Anastacia's cell under the bonfire. [8] - Video Location Timestamp 5:12. [9] - Video Location Timestamp 15:55. [10] - Video Location Timestamp 28:32. [11] - Video Location Timestamp 1:54.",ok_loc_list
